#	Task	Context	TaskSentence	Summary	Labeler	NoRequestInContext	Urgent	NotRequest	Unsure/Discuss	RandomNumber
737	individual and volume licensing incentives, please review the details	For the rest of us, there's TheLaw.net. --NO RISK 30 DAY MONEY BACK GUARANTEE Your no risk Personal, Convenience or Workgroup Edition includes an unconditional 30 day money-back guarantee.. Five attorneys in a firm or workgroup, for example, get unlimited use for an entire year for just 995; individual users for just 295.. You'll be up and running in minutes and we can deliver your software today!	For more information about TheLaw.net Custom Browser and this month's individual and volume licensing incentives, please review the details included below the signature line, visit our web site at: http://www.thelaw.net or call toll free 1.877.4.LAWNET 1-877-4529-638 .	Review details 	Rowan	1	0	1		0.2506883077
738	Please give me a call and I can elaborate on the opportunity or answer your questions.	Therefore, I am wondering if I could get a Sr. Commercial Power Representative and a Regulatory Representative Steve Walton would be good since he will be on the Wyoming Energy Commission , to attend a meeting in Denver with myself and the Crestone representatives sometime in the next 2 weeks.	Please give me a call and I can elaborate on the opportunity or answer your questions.	Call SENDER	Rowan	1	0			0.3132338948
739	Will you forward the draft?	Attached is a Master draft for the above.. I do not have an address or contact for your customer?	Will you forward the draft?	Forward the draft to SENDER	Rowan	1	0			0.09267849751
740	Please review and provide me with any comments.	It looks fine.. Mark. Below is an email to be sent to all attorneys/paralegals within ENA Legal.	Please review and provide me with any comments.	Review email and provide comments	Rowan		0			0.5334260754
741	To RSVP, please send an email directly to Patti Wals	Steve Kean will be 20 representing Enron as one of the judges.. This evening is the culmination o f 20 the Barbara Jordan Project, which was created as a partnership betwen the 20 Alley 20 Theatre and Enron to celebrate Barbara Jordan's legacy and the lessons it 20 holds for all of us.. Please bring your family to enjoy this wonderful 20 evening, but space is 20 limited so act quick!	To RSVP, please send an email directly to Patti Walsh. 20 20	Send an email to Patti Walsh	Rowan		0	1		0.7556660208
742	you please explain.	Guys, I noticed that the corporate tax allocation to ENA has more than doubled from 2000 forecast to 2001 plan ie 1,600,000 from 700,000.	Could you please explain.	Explain increase in corporate tax allocation	Rowan	1	0			0.129743368
743	Please call me once you have had a chance to read through the attached memo.		Please call me once you have had a chance to read through the attached memo.	Call SENDER	Rowan		0			0.3281772383
744	Please review the attached message regarding FERC approval of the NYISO	Dear NYISO Market Participants:	Please review the attached message regarding FERC approval of the NYISO Virtual Bidding Proposal.	Review attached message	Rowan	1	0			0.2671760324
745	Send me a towel.	Rob, if you and Dave think this is your best branding opportunity in the short run as we gear up I am supportive.. I assume this will be covered in Canada's budget.	Send me a towel.	Send a towel to SENDER	Rowan	1	0			0.2439001671
746	Please return nominations	CONTROL AREA AND INDEPENDENT SYSTEM OPERATORS:. Please see the attached document requesting nominations to fill a vacant position on the Reliability Compliance Committee.	Please return nominations by July 20, 2001.	Return nominations by July 20, 2001	Rowan	1	0			0.6267087532
747	Please look at the highlighted red below.	Chris, i cannot find this dealticket in Sitara?????	?which means i cannot path Please look at the highlighted red below.	Examine highlighted red	Rowan		0			0.05272144332
748	Please, go ahead and make a	Frank,. Dec 14 would be better for us.. We have already scheduled an internal presentation on December 7.	Please, go ahead and make a reservation.	Make a reservation for Dec 14	Rowan	1	0			0.8103705987
749	Please review the letters	Rick, Attached are drafts of the letters notifiying Williams, Apache and Lone Star that ENA will be acting as agent for Tenaska IV.	Please review the letters and get back to me on the following items:	Review letters	Rowan	1	0			0.01778515598
750	PLEASE OPEN THE FOLLOWING ATTACHMENT AND SNED IN YOUR RESPONSE ASAP.		PLEASE OPEN THE FOLLOWING ATTACHMENT AND SNED IN YOUR RESPONSE ASAP.	Open attachment and send response 	Rowan		1			0.06362320729
751	just give me a call and let me know what this in regards to.		just give me a call and let me know what this in regards to 8537-176	Call SENDER	Rowan		0			0.1369253086
752	Please respond to the USFMP 2000 Dues Allocation Data Request that	SELECT COUNCIL REPRESENTATIVES	Please respond to the USFMP 2000 Dues Allocation Data Request that was previously sent out on October 18, 2000, and on December 8, 2000.	Respond to USFMP 2000 Dues Allocation Data Request 	Rowan		0			0.4224123398
753	Please prepare execution copies and let me know if there is anything else to	Corinne:. We will accept your interest rate schedules.. Also, you can include the witness line for our signatory.	Please prepare execution copies and let me know if there is anything else to be done.	Prepare execution copies	Rowan	1	0			0.1117087134
754	I don't have Bev's email, so if you could please forward to her, that would	09. Greetings All:. First, I am apologizing in advance for any typos in this email.. Schedule is very tight, but I wanted to make sure that everyone had it first thing this 20 morning, with some back-up info that I've included below.. Attached is the email that was sent to Ken Lay's office yesterday evening for 20 delivery to Sen. Brulte.. It's of course confidential.. Few points:	I don't have Bev's email, so if you could please forward to her, that would be appreciated.	Forward attached email to Bev	Rowan	1	0			0.2101909619
755	Please plan to attend a meeting tomorrow 8/15/00 at 11:00 AM, EB3125B to		Please plan to attend a meeting tomorrow 8/15/00 at 11:00 AM, EB3125B to talk about web scrapping needs for gas and power.	Attend meeting on 8/15/00 at 11:00 AM	Rowan		0			0.7086081397
756	7. Section 16 - Please add the word written before the word consent .		7. Section 16 - Please add the word written before the word consent .	Add written before consent in Section 16	Rowan		0			0.03133985774
757	Ginger -- please put these into slide format.	Rick --. Attached are my top 3 objectives underway / accomplishments for EGM and Enron Networks.. I've included only one accomplishment since the group is just getting up and running.. Please let me know if you have any questions / comments.	Ginger -- please put these into slide format.	Put these into slide format	Rowan	1	0			0.2387666749
758	Please make sure to write India in the memo	Listed below are a multitude of organizations that are offering aid to the victims of this earthquake.. To print a Matching Gift form, please click here File: http://home.enron.com/cr/ and then click on gifts, grants and giving.. Please fill out the form and send it with your check to 3AC-1409.. We will send the money collected, along with a check from Enron for the same amount, to each of the organizations.	Please make sure to write India in the memo area on your check.	Write India in memo area on check	Rowan		0			0.7787389678
